freq_A,freq_B,freq_C,freq_D,freq_E,freq_F,freq_G,freq_H,freq_I,freq_J,freq_K,freq_L,freq_M,freq_N,freq_O,freq_P,freq_Q,freq_R,freq_S,freq_T,freq_U,freq_V,freq_W,freq_X,freq_Y,freq_Z,index_of_coincidence,entropy_normalized,chi_squared_inv,freq_match_cosine,max_letter_freq,freq_std,distinct_letters,bigram_score,trigram_score,est_key_length,top_freq_ratio,mean_freq,high_freq_proportion,bigram_variety,ic_at_kl2,ic_at_kl3,ic_at_kl5,max_ic_over_kl1_10,ic_variance_kl1_10,ic_improvement,ic_flatness,kl_at_max_ic,label
0.0,0.07526881720430108,0.053763440860215055,0.0967741935483871,0.03225806451612903,0.010752688172043012,0.021505376344086023,0.0,0.010752688172043012,0.0,0.04838709677419355,0.005376344086021506,0.05913978494623656,0.021505376344086023,0.11290322580645161,0.026881720430107527,0.021505376344086023,0.026881720430107527,0.10215053763440861,0.0,0.005376344086021506,0.06989247311827956,0.021505376344086023,0.06989247311827956,0.08064516129032258,0.026881720430107527,0.06352804417320547,0.8693041537625599,0.5867382744547255,0.5351446090510822,0.11290322580645161,0.034025613187885266,0.8461538461538461,0.3695147845141293,0.40471117202996243,0.35,0.11052631578947367,0.03846153846153846,0.15384615384615385,0.6108108108108108,0.06615240766713418,0.0569363652388507,0.06050260787102892,0.06653642653642654,0.017498063029795972,0.1504191181610534,0.8962714527225134,0.7,Caesar
0.003205128205128205,0.00641025641025641,0.08012820512820513,0.0641025641025641,0.10897435897435898,0.022435897435897436,0.009615384615384616,0.022435897435897436,0.0,0.022435897435897436,0.003205128205128205,0.07692307692307693,0.00641025641025641,0.04807692307692308,0.03205128205128205,0.16666666666666666,0.022435897435897436,0.003205128205128205,0.05448717948717949,0.057692307692307696,0.0,0.0,0.02564102564102564,0.022435897435897436,0.07051282051282051,0.07051282051282051,0.07609860664523044,0.845174177092798,0.5561330458033567,0.616444761854991,0.16666666666666666,0.03951547437800626,0.8846153846153846,0.39645179480938203,0.4095815813443897,0.4,0.15294117647058822,0.038461538461538464,0.11538461538461539,0.45016077170418006,0.0750206782464847,0.0766118994274334,0.07818152820796924,0.0823790322580645,0.006921670586738262,0.31402128064170337,0.9969532152534435,1.0,Caesar
0.049019607843137254,0.024509803921568627,0.0,0.058823529411764705,0.07352941176470588,0.10784313725490197,0.0196078431372549,0.004901960784313725,0.029411764705882353,0.004901960784313725,0.024509803921568627,0.0,0.08333333333333333,0.00980392156862745,0.05392156862745098,0.03431372549019608,0.1323529411764706,0.0196078431372549,0.00980392156862745,0.049019607843137254,0.0784313725490196,0.004901960784313725,0.004901960784313725,0.04411764705882353,0.029411764705882353,0.049019607843137254,0.06374963778614894,0.8796051319285936,0.5412378287928323,0.5724444048072646,0.1323529411764706,0.033898923221202935,0.9230769230769231,0.34627314807604126,0.40471117202996154,0.4,0.12272727272727273,0.038461538461538464,0.15384615384615385,0.6354679802955665,0.062220927975150456,0.0636523266022827,0.06184490306441526,0.06737179487179487,0.0053203857149290434,0.18110785428229678,0.9385042641056723,0.8,Caesar
0.05813953488372093,0.06395348837209303,0.029069767441860465,0.0,0.040697674418604654,0.046511627906976744,0.11046511627906977,0.011627906976744186,0.005813953488372093,0.005813953488372093,0.0,0.011627906976744186,0.0,0.12209302325581395,0.011627906976744186,0.029069767441860465,0.05232558139534884,0.14534883720930233,0.01744186046511628,0.01744186046511628,0.05232558139534884,0.05813953488372093,0.0,0.0,0.08139534883720931,0.029069767441860465,0.07323541411668706,0.8403812167268913,0.5932163168295692,0.5752710695087584,0.14534883720930233,0.03930259428320448,0.8076923076923077,0.45185284390401365,0.4047111720299633,0.25,0.11904761904761907,0.038461538461538464,0.15384615384615385,0.6198830409356725,0.0704514363885089,0.07798951401492236,0.06650369238604532,0.08596491228070174,0.044000148188370815,0.6364749082007342,0.8535752502532055,0.9,Caesar
0.015503875968992248,0.06976744186046512,0.06976744186046512,0.023255813953488372,0.0,0.10077519379844961,0.06589147286821706,0.10465116279069768,0.031007751937984496,0.011627906976744186,0.01937984496124031,0.003875968992248062,0.023255813953488372,0.0,0.08139534883720931,0.01937984496124031,0.01937984496124031,0.050387596899224806,0.09689922480620156,0.027131782945736434,0.011627906976744186,0.04263565891472868,0.07364341085271318,0.0,0.003875968992248062,0.03488372093023256,0.06301088890899768,0.8789832893201192,0.5969840361690808,0.5890316318677709,0.10465116279069768,0.032922456205758364,0.8846153846153846,0.344293426582755,0.4047111720299596,0.35,0.10384615384615385,0.038461538461538464,0.15384615384615385,0.5330739299610895,0.06492248062015504,0.06238030095759234,0.06149019607843137,0.06764537545787545,0.0035923514352554893,0.2317243274438885,0.8647523321479619,0.4,Caesar
0.008,0.016,0.128,0.08,0.016,0.008,0.04,0.064,0.08,0.016,0.0,0.016,0.0,0.0,0.0,0.088,0.0,0.048,0.048,0.144,0.024,0.024,0.048,0.096,0.0,0.008,0.0744516129032258,0.8246101461252271,0.5946862971020432,0.598759229396973,0.144,0.04085361368935789,0.7692307692307693,0.41859966202790105,0.4119474657830172,0.1,0.1125,0.038461538461538464,0.23076923076923078,0.6451612903225806,0.07001838281584448,0.08281068524970964,0.08733333333333333,0.08733333333333333,0.02313869966076511,0.6440860215053766,0.7234991755313619,0.5,Caesar
0.004608294930875576,0.013824884792626729,0.03686635944700461,0.08755760368663594,0.07834101382488479,0.013824884792626729,0.0,0.07834101382488479,0.059907834101382486,0.1152073732718894,0.02304147465437788,0.009216589861751152,0.013824884792626729,0.004608294930875576,0.004608294930875576,0.0,0.10599078341013825,0.004608294930875576,0.02304147465437788,0.041474654377880185,0.11059907834101383,0.02304147465437788,0.009216589861751152,0.059907834101382486,0.07834101382488479,0.0,0.07121522444103089,0.8461544066543171,0.5397530868292307,0.525790451500231,0.1152073732718894,0.03774091849631115,0.8846153846153846,0.38036515771068835,0.4082978431320687,0.3,0.10416666666666666,0.038461538461538464,0.2692307692307692,0.5231481481481481,0.07127716329894157,0.06808762264097012,0.07450921171851405,0.07896103896103897,0.0201519738730794,0.3872907260004041,0.981151598791526,1.0,Caesar
0.0,0.0,0.029585798816568046,0.023668639053254437,0.09467455621301775,0.08284023668639054,0.03550295857988166,0.0,0.05917159763313609,0.05917159763313609,0.11834319526627218,0.023668639053254437,0.005917159763313609,0.0,0.0,0.01775147928994083,0.0,0.10059171597633136,0.011834319526627219,0.01775147928994083,0.05325443786982249,0.11834319526627218,0.023668639053254437,0.0,0.05917159763313609,0.0650887573964497,0.07065370526908989,0.8336266005457791,0.5696137706599934,0.5063363740865797,0.11834319526627218,0.03807444999800631,0.7307692307692307,0.36667888909740387,0.40471117202996343,0.2,0.1,0.038461538461538464,0.19230769230769232,0.5416666666666666,0.06787317336573184,0.07869674185463658,0.06374777183600713,0.08210067652792111,0.06844339852276891,0.572348562941561,0.847200050790537,0.9,Caesar
0.07692307692307693,0.0,0.0,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.042735042735042736,0.03418803418803419,0.0,0.05982905982905983,0.09401709401709402,0.07692307692307693,0.02564102564102564,0.008547008547008548,0.0,0.008547008547008548,0.02564102564102564,0.0,0.09401709401709402,0.0,0.05128205128205128,0.008547008547008548,0.1452991452991453,0.05128205128205128,0.02564102564102564,0.042735042735042736,0.06439728853521957,0.853257583674613,0.5891710749889151,0.47334436968961624,0.1452991452991453,0.03612603708661735,0.7692307692307693,0.3483075526082204,0.4047111720299646,0.35,0.15454545454545457,0.038461538461538464,0.11538461538461539,0.7155172413793104,0.07050867964768731,0.06387764282501125,0.055006587615283264,0.07623152709359605,0.039042104613713886,0.5917119279188241,0.8553298913813342,0.4,Caesar
0.04054054054054054,0.06756756756756757,0.0,0.013513513513513514,0.06756756756756757,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.0,0.0,0.04054054054054054,0.0945945945945946,0.08108108108108109,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.10810810810810811,0.013513513513513514,0.04054054054054054,0.04054054054054054,0.14864864864864866,0.013513513513513514,0.04054054054054054,0.0640503517215846,0.8388549531569176,0.5818780939385602,0.5305817692259697,0.14864864864864866,0.038348995313298787,0.7307692307692307,0.35037755440423207,0.40471117202996204,0.05,0.1375,0.038461538461538464,0.19230769230769232,0.7671232876712328,0.07507507507507508,0.05246376811594203,0.08117216117216117,0.08117216117216117,0.1347779614247091,0.8560904725288282,0.9585413257269627,0.5,Caesar
0.013333333333333334,0.04,0.06666666666666667,0.0,0.006666666666666667,0.06,0.04,0.06,0.07333333333333333,0.006666666666666667,0.0,0.06,0.04666666666666667,0.08666666666666667,0.02,0.006666666666666667,0.04,0.0,0.04666666666666667,0.0,0.10666666666666667,0.006666666666666667,0.02666666666666667,0.04,0.13333333333333333,0.013333333333333334,0.06344519015659955,0.8663310977230034,0.6067263700518454,0.527688709289287,0.13333333333333333,0.034656196264354774,0.8461538461538461,0.37885684710972356,0.4151926177223449,0.2,0.125,0.038461538461538464,0.11538461538461539,0.6778523489932886,0.060180180180180176,0.05741496598639456,0.06298850574712643,0.06409040619566936,0.017267330876173586,0.03226080195349035,0.727369815770466,0.4,Caesar
0.021897810218978103,0.021897810218978103,0.051094890510948905,0.11678832116788321,0.0,0.0072992700729927005,0.058394160583941604,0.014598540145985401,0.11678832116788321,0.08029197080291971,0.014598540145985401,0.0,0.0364963503649635,0.021897810218978103,0.10218978102189781,0.021897810218978103,0.0364963503649635,0.0,0.0,0.0072992700729927005,0.0,0.10218978102189781,0.029197080291970802,0.021897810218978103,0.043795620437956206,0.072992700729927,0.06751824817518248,0.8515998591713172,0.5685463486407949,0.47138114554035393,0.11678832116788321,0.03713962525097311,0.8076923076923077,0.3549111661560378,0.4047111720299652,0.1,0.1,0.03846153846153846,0.19230769230769232,0.6617647058823529,0.06690333498746676,0.06833552920509442,0.06308506308506309,0.07552910052910053,0.037515122833049946,0.4005426176959023,0.9697407646612145,0.9,Caesar
0.1308016877637131,0.016877637130801686,0.02531645569620253,0.03375527426160337,0.07172995780590717,0.0,0.0,0.02531645569620253,0.029535864978902954,0.06751054852320675,0.05485232067510549,0.03375527426160337,0.0,0.0759493670886076,0.0970464135021097,0.1308016877637131,0.04219409282700422,0.004219409282700422,0.012658227848101266,0.004219409282700422,0.016877637130801686,0.0,0.06751054852320675,0.004219409282700422,0.029535864978902954,0.02531645569620253,0.07126510763069442,0.8527547252190161,0.5749974688432217,0.6661777351118252,0.1308016877637131,0.03758185005639065,0.8461538461538461,0.4045917461522208,0.41120977147070725,0.5,0.1,0.038461538461538464,0.11538461538461539,0.5296610169491526,0.07060199133977799,0.07411013740127664,0.06917977181621955,0.07544159544159544,0.009442249462610523,0.20882439054505098,0.9616331243187561,0.9,Caesar
0.022556390977443608,0.14285714285714285,0.03007518796992481,0.015037593984962405,0.03759398496240601,0.04887218045112782,0.0,0.0,0.05263157894736842,0.03007518796992481,0.07518796992481203,0.09398496240601503,0.022556390977443608,0.0,0.06766917293233082,0.045112781954887216,0.09398496240601503,0.03007518796992481,0.011278195488721804,0.02631578947368421,0.007518796992481203,0.011278195488721804,0.0,0.07518796992481203,0.018796992481203006,0.041353383458646614,0.06608029507731593,0.8747090663133864,0.5417319994027863,0.46955680072126077,0.14285714285714285,0.03460198579787964,0.8461538461538461,0.33292428809142993,0.4047111720299594,0.3,0.152,0.03846153846153846,0.11538461538461539,0.5245283018867924,0.06550467076782866,0.06610858683698669,0.06572595817878837,0.07454601158645277,0.00729216818413372,0.4232858254568421,0.9161658545417029,0.8,Caesar
0.03460207612456748,0.04498269896193772,0.15570934256055363,0.01384083044982699,0.020761245674740483,0.06920415224913495,0.06920415224913495,0.0,0.006920415224913495,0.02422145328719723,0.02768166089965398,0.08650519031141868,0.04152249134948097,0.006920415224913495,0.0,0.07958477508650519,0.06228373702422145,0.08304498269896193,0.01730103806228374,0.010380622837370242,0.031141868512110725,0.0,0.01384083044982699,0.0,0.08304498269896193,0.01730103806228374,0.07098231449442523,0.8592721299064155,0.5698968956108599,0.44627515697130216,0.15570934256055363,0.03707340436961624,0.8461538461538461,0.33345276363844534,0.404711172029959,0.3,0.18,0.038461538461538464,0.19230769230769232,0.4583333333333333,0.07048200841304289,0.06842708144932778,0.06976492956529254,0.07098231449442523,0.0019436782736485256,0.0,0.8461480566425342,0.1,Caesar
0.0091324200913242,0.0273972602739726,0.0639269406392694,0.1232876712328767,0.0273972602739726,0.0136986301369863,0.0410958904109589,0.0821917808219178,0.0,0.0136986301369863,0.0182648401826484,0.0273972602739726,0.0867579908675799,0.0639269406392694,0.0273972602739726,0.0,0.0776255707762557,0.0958904109589041,0.0730593607305936,0.0136986301369863,0.0045662100456621,0.0182648401826484,0.0,0.0091324200913242,0.0,0.0821917808219178,0.06681747727367936,0.8609938880098107,0.5503474391282197,0.5800710134903811,0.1232876712328767,0.03541894659308018,0.8461538461538461,0.3755269318271151,0.41174053802911864,0.05,0.1285714285714286,0.038461538461538464,0.23076923076923078,0.5321100917431193,0.06951626355296081,0.06621004566210045,0.06263968589549986,0.06972686972686973,0.010137343727674965,0.14546962265951854,0.9016911376413163,0.6,Caesar
0.11153846153846154,0.007692307692307693,0.023076923076923078,0.03461538461538462,0.08076923076923077,0.046153846153846156,0.019230769230769232,0.05384615384615385,0.08076923076923077,0.0,0.0,0.038461538461538464,0.03461538461538462,0.06153846153846154,0.06538461538461539,0.023076923076923078,0.0,0.05384615384615385,0.07307692307692308,0.1,0.03076923076923077,0.007692307692307693,0.023076923076923078,0.0,0.03076923076923077,0.0,0.061063261063261064,0.8788093873676514,0.7569560020869648,0.964719398141078,0.11153846153846154,0.031752054901084924,0.8076923076923077,0.7150165404001424,0.5048090687463237,0.15,0.11153846153846154,0.03846153846153846,0.15384615384615385,0.5521235521235521,0.06046511627906977,0.06698009864196948,0.061990950226244346,0.06698009864196948,0.008637311632411495,0.2958418789354208,0.8992191337026063,0.3,Caesar
0.0,0.13812154696132597,0.0055248618784530384,0.027624309392265192,0.049723756906077346,0.08287292817679558,0.03867403314917127,0.027624309392265192,0.022099447513812154,0.055248618784530384,0.0,0.0055248618784530384,0.049723756906077346,0.022099447513812154,0.049723756906077346,0.0718232044198895,0.022099447513812154,0.0,0.055248618784530384,0.09944751381215469,0.09392265193370165,0.03314917127071823,0.0055248618784530384,0.011049723756906077,0.0,0.03314917127071823,0.06507059545733579,0.8676797897253928,0.5897359435896252,0.5790703565747903,0.13812154696132597,0.03495844391339737,0.8461538461538461,0.337294292559348,0.4047111720299628,0.3,0.1388888888888889,0.038461538461538464,0.15384615384615385,0.5611111111111111,0.06413411806670234,0.06423080485319997,0.06446160446160445,0.07487179487179486,0.034936381257494514,0.4900599707229537,0.9332522634999842,0.7,Caesar
0.022388059701492536,0.0037313432835820895,0.11194029850746269,0.007462686567164179,0.026119402985074626,0.06343283582089553,0.09701492537313433,0.018656716417910446,0.0,0.041044776119402986,0.07835820895522388,0.0,0.007462686567164179,0.055970149253731345,0.033582089552238806,0.08582089552238806,0.06716417910447761,0.022388059701492536,0.0,0.055970149253731345,0.04477611940298507,0.1044776119402985,0.022388059701492536,0.0037313432835820895,0.018656716417910446,0.007462686567164179,0.06557102129800436,0.8689662365200297,0.5637329473123768,0.46952021348091727,0.11194029850746269,0.034304158825094515,0.8846153846153846,0.34615366667745423,0.4047111720299594,0.1,0.10714285714285714,0.038461538461538464,0.19230769230769232,0.5318352059925093,0.06716417910447761,0.06527257594673325,0.06514003117776702,0.07030772844726332,0.004198437354690047,0.23683535746294795,0.957210229535544,0.6,Caesar
0.010033444816053512,0.023411371237458192,0.0,0.11705685618729098,0.020066889632107024,0.04013377926421405,0.033444816053511704,0.12040133779264214,0.016722408026755852,0.010033444816053512,0.030100334448160536,0.06354515050167224,0.0,0.0033444816053511705,0.043478260869565216,0.04013377926421405,0.07023411371237458,0.056856187290969896,0.03678929765886288,0.0,0.05351170568561873,0.06020066889632107,0.09364548494983277,0.03678929765886288,0.0,0.020066889632107024,0.06421853605979663,0.877625272807571,0.5636905631141881,0.5417151315171774,0.12040133779264214,0.03333207134914382,0.8461538461538461,0.3470997673392143,0.40725244246223546,0.1,0.10285714285714284,0.038461538461538464,0.11538461538461539,0.5167785234899329,0.0661581715944132,0.06271009413866557,0.06287551139684396,0.0689378417277291,0.004480789222134977,0.23596528339662332,0.9483613550211095,0.7,Caesar
0.029411764705882353,0.0,0.058823529411764705,0.0,0.08823529411764706,0.014705882352941176,0.029411764705882353,0.07352941176470588,0.14705882352941177,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.0,0.014705882352941176,0.07352941176470588,0.014705882352941176,0.04411764705882353,0.07352941176470588,0.0,0.0,0.04411764705882353,0.058823529411764705,0.1323529411764706,0.014705882352941176,0.0,0.0649692712906058,0.8395659952693628,0.5958958023425494,0.6195706278937142,0.14705882352941177,0.03934960889349794,0.7692307692307693,0.47452783055945386,0.42870453474627557,0.05,0.11111111111111112,0.038461538461538464,0.11538461538461539,0.7761194029850746,0.06238859180035651,0.060355103833364704,0.05787545787545787,0.08253968253968254,0.08638173818740771,0.878520562453837,0.7608220077750874,0.7,Caesar
0.009302325581395349,0.023255813953488372,0.0,0.023255813953488372,0.0,0.07441860465116279,0.013953488372093023,0.027906976744186046,0.027906976744186046,0.14418604651162792,0.023255813953488372,0.018604651162790697,0.06046511627906977,0.06046511627906977,0.0,0.009302325581395349,0.03255813953488372,0.037209302325581395,0.06511627906976744,0.06976744186046512,0.023255813953488372,0.0,0.09302325581395349,0.05116279069767442,0.10232558139534884,0.009302325581395349,0.06711584438165616,0.8684979911629053,0.5488896632494619,0.47040146452415527,0.14418604651162792,0.03562264944621241,0.8461538461538461,0.3114196634121194,0.40471117202996115,0.25,0.14090909090909093,0.038461538461538464,0.11538461538461539,0.5887850467289719,0.0704689877675242,0.06980773530069305,0.06688815060908085,0.07777045820524081,0.011906252778530902,0.5327306911792327,0.8139925743306321,0.9,Caesar
0.01929260450160772,0.012861736334405145,0.003215434083601286,0.006430868167202572,0.01607717041800643,0.003215434083601286,0.08038585209003216,0.006430868167202572,0.03858520900321544,0.04501607717041801,0.14469453376205788,0.00964630225080386,0.01929260450160772,0.04501607717041801,0.0932475884244373,0.0,0.0,0.02572347266881029,0.028938906752411574,0.09003215434083602,0.04823151125401929,0.028938906752411574,0.0,0.06430868167202572,0.08038585209003216,0.09003215434083602,0.07148636033606473,0.8556290895819815,0.5369446256147813,0.5141422853278731,0.14469453376205788,0.03721579290414547,0.8846153846153846,0.3717261733180108,0.41723610302865727,0.45,0.15517241379310345,0.03846153846153846,0.23076923076923078,0.4935483870967742,0.07516300903397677,0.07001371621588641,0.07076292882744496,0.07793978188715031,0.006622835787557545,0.32267107755427904,0.8896568841593582,0.8,Caesar
